case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta,case_dir,will_pass_theta,single_script
20160,0.005482978400189,0.2001943218376573,0.1010634566168766,1.1930785976633111,1.180845926471087,0.3535126532883579,-2.8274152071831624,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20160,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20161,0.0336502241800591,0.4124772980258885,0.1418715393134223,1.130753235058553,1.104445470615607,0.1507085256241512,0.6284954781297323,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20161,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20162,0.042860298359042,0.5102402904304444,0.1272274114457985,0.6560753908308877,1.1540834959811812,0.7089546829313826,-3.6741283133261726,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20162,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20163,0.0027915014311309,0.4854316178041091,0.1460242025833387,0.7801524227963987,0.6864564318561595,0.2112655038532208,0.9733095130497632,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20163,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20164,0.0224041670783197,0.3921673490839978,0.140903791604858,1.46833829401404,1.1241694014187875,0.166310825489392,-8.593758158626468,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20164,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20165,0.0382429549396145,0.4485735043797733,0.1130516182464149,0.9575918403272372,0.6416464352375337,0.3101037008977955,0.9468432282141812,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20165,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20166,0.0270670927242572,0.5489382462181638,0.1125783127126738,1.063120072077187,1.0976180595569878,0.9903565946116244,-1.6504998341600938,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20166,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20167,0.029222181375912,0.3015147490074585,0.1384953874946816,1.4179317773154598,0.5934288979172194,0.1520047301619559,0.0421434631811923,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20167,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20168,0.0295116487758771,0.4603543343802503,0.080863568496559,0.5730236350645468,0.7467740362153426,0.6283392998349895,-5.889963644556569,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20168,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20169,0.0332872625395599,0.2490460529160542,0.139544647734711,1.2164638430667252,0.6384484535742307,0.6844932656128196,-7.743718754090088,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20169,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20170,0.0301169146019381,0.4132158293916504,0.1364314862226631,1.000584254042051,0.6651301092898596,0.2827269110394005,-8.262842427644983,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20170,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20171,0.0298759985744011,0.588414933789428,0.1118308916243897,0.8189339766164039,0.9256186385129648,0.0228502763985101,0.6414303458941699,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20171,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20172,0.0376543732074517,0.2722092372350385,0.0971421711297184,1.4951880147623138,0.7707102939191736,0.1055155990015735,-3.321260548998854,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20172,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20173,0.0213694027185224,0.2193751716594932,0.1429549490465462,1.015166468031465,0.7876414938322344,0.543266806724193,-4.31516545006565,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20173,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20174,0.0478652776070487,0.2671841192313551,0.1152385055450485,1.4495339072037794,0.559443954831934,0.6819082029635056,7.616529935567566,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20174,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20175,0.0277931020743621,0.4051681253549289,0.1249441202942173,0.6838733074914428,0.5668897271428581,0.7811564783651863,6.643173350478321,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20175,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20176,0.0130792851697241,0.3773943266536059,0.1207723746051722,1.10554176375667,0.550647775374204,0.1316889304625444,4.859210166685893,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20176,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20177,0.0495028806661198,0.4962407099475619,0.102706981692318,1.2269056643138665,0.7961815505599522,0.7513904023747537,-6.349594270594994,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20177,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20178,0.0322225575807946,0.3332802521173134,0.098484150691,1.136215034540145,0.988719305057064,0.0323865854182252,4.732392842018902,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20178,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20179,0.0494515625042545,0.2712213291314614,0.090030736594065,0.9164257462086668,0.7835824188572111,0.1448147121858899,-9.036013102129177,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20179,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20180,0.0361692086923264,0.5391362128262442,0.1496130949753864,1.204034673730093,0.8481711784547119,0.2054253408987819,6.528872942548322,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20180,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20181,0.0235375612526115,0.2281469401370469,0.1169623749374295,1.4438717404601251,0.6402205761698408,0.1166061905166825,-7.082894760235581,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20181,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20182,0.0171267241280858,0.5652533935405952,0.142544280336451,0.8789266175161232,0.9582862837562178,0.0761822499646241,1.56903625768628,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20182,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20183,0.0201818832265185,0.4185595282678446,0.1434035059328854,0.8353969138752877,0.6359888121550248,0.6669285674836092,4.781861391561968,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20183,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20184,0.0470441020499988,0.3207728772412612,0.0936039106051289,0.9223102435458544,1.1299132882158012,0.9128419807033392,-0.0466274923479304,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20184,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20185,0.0081267669711691,0.4179214862004061,0.086330116011759,0.551785605172105,0.9401176982075584,0.8070646045172546,5.178978097325897,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20185,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20186,0.0032039802924549,0.3842743611019871,0.1206731295853356,0.8274663995295992,1.1784464146450282,0.1140367630684916,4.5655743948319945,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20186,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20187,0.0144506369939915,0.477947424644823,0.1235697228114366,0.6016839794784065,0.941169096363191,0.9695748586031904,2.326956301222932,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20187,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20188,0.0019747466473283,0.2029699018415549,0.1047013302068291,0.5010528057636578,1.0715034995356296,0.2949741172793853,0.7628206057213323,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20188,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20189,0.0036640646235754,0.3568846043962006,0.0912809719042575,0.599130856068058,0.7681832439133889,0.5753150278847301,-1.5381648348259669,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20189,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20190,0.0430014262823897,0.5141380667540874,0.1413601412911193,0.7033464498983171,1.194520581147643,0.2985401372333174,7.319078700809626,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20190,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20191,0.0377529191769023,0.501395905168571,0.1452454710250681,0.7609856794950032,0.7810215141778649,0.2668552920089774,-1.049209425763637,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20191,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20192,0.0034503973121466,0.3021560066309219,0.1480383310779368,1.359176932916764,0.5462891927167911,0.2331994662406023,8.568854649359391,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20192,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20193,0.0313894490875026,0.3982084645066626,0.1493961823894432,1.0520398863412614,0.784922385320844,0.4192832751319856,-9.753754755911304,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20193,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20194,0.0067174082612676,0.4954731680806556,0.128710052069008,0.8668590428193341,0.8308648860097048,0.8808892196389302,2.252599530621328,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20194,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20195,0.0035458669830692,0.3946663907482053,0.0911413279272432,1.3210090199898197,1.0539819997109403,0.8607703695621639,5.796172684664054,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20195,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20196,0.0182295251664582,0.2131679796042822,0.1037095501976757,0.663273372845036,0.598526983775605,0.0078995490858116,-2.593068990920381,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20196,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20197,0.0002263817127124,0.3628835435887814,0.1076341247297788,1.479865845814106,0.727999014805122,0.4077857003680726,9.22696757571758,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20197,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20198,0.0113105160356446,0.2058553052987193,0.0920804695545174,1.2529960435840848,0.6546161507367614,0.9797988479048227,-2.247788310200692,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20198,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20199,0.0138276681569792,0.2742370745234331,0.1478031637871303,0.9890992910852836,0.5912347856202724,0.4720175894427856,5.54028676788954,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20199,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20200,0.044918909175145,0.4167147247704691,0.1088683559513969,0.9971925586087352,0.674698169787374,0.7201902578672696,-2.1375761636466573,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20200,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20201,0.0134323996669297,0.3221655235938837,0.0962700421981774,1.003982788921627,0.7174715745914144,0.8834860259067578,-9.347818225410398,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20201,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20202,0.0183184922236947,0.3744663304188027,0.1338720339137926,1.268745405710331,0.7375990049200195,0.9377147276309756,-9.776266213586274,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20202,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20203,0.0345597837637489,0.2987281897329232,0.1043699881011802,0.6057131853343243,0.7248287639679416,0.4908780733512844,-0.7015613327384038,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20203,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20204,0.0217522872568121,0.599878285586976,0.1492132025650969,0.7554452493982092,0.5330027972258022,0.2521391105429942,-5.487134433088984,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20204,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20205,0.0068907188490116,0.3856335577288362,0.0927592963496547,0.8777191434301407,1.158649864962303,0.4283858181165746,4.006401793777275,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20205,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20206,0.0162750763089287,0.4455564695432933,0.1248513495054751,1.3829367659019551,0.6835671024232397,0.6964473653456332,-7.868957333249821,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20206,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20207,0.0151226066933335,0.3075797827765943,0.1482413043642521,0.715090780065409,1.054564623160868,0.0114513905653233,-0.3225250099431509,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20207,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20208,0.0448209009215774,0.407526973246248,0.084470064761908,0.5590550280861749,0.8950642777321202,0.0996013861558229,9.295825361470818,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20208,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20209,0.0356459908551371,0.447293772441197,0.1357070119414599,0.9005217325297394,0.8287168729864829,0.7590463009601702,-0.4314306273670922,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20209,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20210,0.0059405287025578,0.550727731883905,0.1377689201280434,0.7079372021795036,0.6486345076602006,0.4926380393351509,3.7858852291945126,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20210,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20211,0.0317263440934766,0.2630063481622015,0.1259421069831256,0.7461119808802414,0.8042846496739,0.3130792117113195,-2.736990458732194,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20211,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20212,0.0056873446552498,0.3211653275369602,0.0871954417255174,1.024308136236617,0.6620768448516404,0.3339971088088947,-1.914166541692646,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20212,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20213,0.045888574258427,0.578792641827345,0.131532944233622,1.2218465866967976,0.6282748282047473,0.3367199764793837,-9.946175523989815,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20213,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20214,0.0363526187553267,0.2304001608870559,0.1245227603736059,0.5752207307895428,1.1564139993470055,0.4718032122083327,-6.9324966723389405,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20214,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20215,0.0136088932708687,0.5779337989604953,0.091925563504215,0.8222666684418303,0.5955240395444011,0.1208019931607537,0.4126439691401948,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20215,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20216,0.0268054461834442,0.4263237625229022,0.0885807661404737,0.6740683794853887,1.113114476245315,0.5866155222940053,-8.992900543913459,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20216,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20217,0.0179148130267069,0.2033965391047241,0.1324896640090884,0.7787139723519567,1.043290961857004,0.8149420930867616,-8.94934431256068,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20217,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20218,0.0006361377223597,0.5105831772721827,0.0889020649953426,0.6961795906745861,0.9190684874195638,0.3885544842820539,-9.813288556198945,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20218,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20219,0.0015023703726734,0.3379204600953864,0.1424067317920024,1.3067591804799228,1.0312802249201296,0.8915497909740187,-3.723734237649464,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20219,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20220,0.0267065761032669,0.4649561910972707,0.0951473276812166,0.9307350892098392,0.8914387235363586,0.7315232463313528,5.657785699754507,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20220,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20221,0.0153096541179976,0.2337715312446202,0.1022909491735663,0.794247438758805,0.854308269208651,0.5466262412283825,2.372318271378393,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20221,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20222,0.0222673496168214,0.5292034096386005,0.0888049497320231,0.8816415947371863,0.5899005943141772,0.9226437829207162,-4.66159467313785,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20222,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20223,0.0241112812179298,0.5756728204143768,0.1303484224854074,1.3453055900542528,0.7774241948424703,0.0172040844327955,8.914907449587059,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20223,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20224,0.0424218344955399,0.2865988216337754,0.0811880734546846,0.8430532801399937,0.897051878729751,0.3427709458162973,-2.0192737386039976,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20224,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20225,0.0248157343087356,0.2140807652750642,0.1462025438959957,0.5817568666276907,1.1330482103271189,0.7661409952450188,6.005700551244633,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20225,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20226,0.0249937639623816,0.4008713118713488,0.0982966099649978,0.8996293982733234,0.8707373537530335,0.4675853869884875,-4.826224972494906,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20226,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20227,0.0037234405810839,0.5672275430933955,0.1006673219601305,1.2952965033650057,0.5284396034672539,0.3997768417987078,4.388280653233354,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20227,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20228,0.0464730511367374,0.4519053708332604,0.1090967883287154,1.2110753294083776,1.0676024014778869,0.7723185798770267,-9.556534761112715,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20228,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20229,0.0387427912136925,0.2169753787640837,0.0931667638040379,1.3635094911055423,0.5404257495910769,0.2540250873380871,-3.4482991118798303,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20229,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20230,0.0468565468901683,0.4023351889250809,0.1189197645165855,0.995601816968218,0.6657898178089677,0.6251965995345254,6.3643195961156245,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20230,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20231,0.0095578875955557,0.2178592946696063,0.1352996311604458,0.7398692616056379,0.52596097699012,0.9092567474963338,-5.81849188389749,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20231,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20232,0.0371204170744563,0.2120026675482278,0.1133765331027108,1.1885727448789882,0.7914309337056469,0.7633044069195631,8.632973493970184,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20232,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20233,0.028118718416213,0.3988247535285433,0.1270855128911145,0.6223052293304985,0.659948686909194,0.426710154797647,6.90302905013678,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20233,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20234,0.0354425826920878,0.2733614166905297,0.0882524776154898,1.187059531752289,0.9744250533769484,0.443657502269807,3.270244326594847,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20234,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20235,0.0339769350753954,0.5450709827485956,0.1121557651490672,0.7931888816607258,0.6975808380703767,0.5381689791537199,-8.767116091249909,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20235,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20236,0.034461607722868,0.2783905018991848,0.1333085171679156,0.6580683917515774,0.7531044015878301,0.3541835130678464,0.2574680263422877,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20236,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20237,0.0457395060493617,0.3739432623819649,0.0950966449450671,1.110099298810163,0.8358236626348625,0.6785941087360785,0.8574815751698921,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20237,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20238,0.0009332097821629,0.4837879730357478,0.1374541184341989,0.742056391611212,1.0475411061068605,0.6502675749085486,4.70020783441613,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20238,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
20239,0.0446711999476826,0.2573377140045077,0.1183377734547631,0.5384146589272867,0.9959418743425406,0.2564472492064919,-1.98096386707104,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_theta500_v2\case_20239,True,F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\02a_七参数COMSOL单工况求解.py
